^SAMPLE = GSM30549
!Sample_title = No benomyl
!Sample_geo_accession = GSM30549
!Sample_status = Public on Nov 05 2004
!Sample_submission_date = Sep 13 2004
!Sample_last_update_date = May 27 2005
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = no benomyl
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_molecule_ch1 = total RNA
!Sample_source_name_ch2 = no benomyl
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_molecule_ch2 = total RNA
!Sample_description = A pool of 5,896 haploid-convertible heterozygous diploid yeast knockout (YKO) strains were sporulated.
!Sample_description = A pool of isogenic haploid MATa cells were obtained by selection on a magic medium without the drug benomyl at 30 degree for 2 days.
!Sample_description = Genomic DNA was prepared from this pool of freshly generated haploid cells and used as the template for PCR amplification of the TAGs identifying the YKOs with a pair of primers universal for either Uptags or Downtags.
!Sample_description = The PCR products from sample1 or sample2 were differentially labeled with Cy5 or Cy3.
!Sample_description = The Cy5- and Cy3-labeled Uptags and Downtags were mixed together and hybridized to a Hopkins-TagArray.
!Sample_description = Fluorescent array images were collected for both Cy5 and Cy3 with a GenePix4000B microarray scanner.
!Sample_description = The image data was annalyzed with a GenePix5.1 program.
!Sample_description = Keywords = benomyl, heterozygote, YKO
!Sample_platform_id = GPL1444
!Sample_contact_name = Xuewen,,Pan
!Sample_contact_email = xpan2@jhmi.edu
!Sample_contact_phone = 410-955-2477
!Sample_contact_laboratory = Boeke Lab
!Sample_contact_department = Department of Molecular Biology and Genetics
!Sample_contact_institute = Johns Hopkins University School of Medicine
!Sample_contact_address = 733 N. Broadway, Room 331
!Sample_contact_city = Baltimore
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 21205
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM30nnn/GSM30549/suppl/GSM30549_cy3.tif.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM30nnn/GSM30549/suppl/GSM30549_cy5.tif.gz
!Sample_series_id = GSE1752
!Sample_series_id = GSE1838
!Sample_data_row_count = 22575
#ID_REF = Serial identifier for probe
#F635_Median = Cy5 (F635) median fluorescence intensity
#B635_Median = Cy5 (F635) background median fluorescence intensity
#F532_Median = Cy3 (F532) median fluorescence intensity
#B532_Median = Cy3 (F532) background median fluorescence intensity
#F635-B635_Median = Background substracted Cy5 (F635) median fluorescence intensity
#F532-B532_Median = Background substracted Cy3 (F532) median fluorescence intensity
#VALUE = log ratio (log2 of PRE_VALUE)
#Flags =  
#PRE_VALUE = Normalized ratio defined by F635-B635_Median/F532-B532_Median
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	F635-B635_Median	F532-B532_Median	VALUE	Flags	PRE_VALUE
16602	900	56	2397	78	844	2319	-0.3584543	0	0.78
16603	76	74	129	87	2	42	-3.3219283	-50	0.10
16604	9182	57	17388	80	9125	17308	0.1763233	0	1.13
16605	72	54	116	83	18	33	0.2265093	-50	1.17
16606	106	56	266	72	50	194	-0.8624963	-50	0.55
16607	2511	55	11365	76	2456	11289	-1.0892673	0	0.47
16608	4616	56	10468	76	4560	10392	-0.0892673	0	0.94
16609	1742	56	3661	74	1686	3587	0.0143553	0	1.01
16610	1691	55	4108	76	1636	4032	-0.2009133	0	0.87
16611	4989	66	13341	89	4923	13252	-0.3400753	0	0.79
16612	8001	55	17915	80	7946	17835	-0.0740013	0	0.95
16613	2255	67	5995	81	2188	5914	-0.3400753	0	0.79
16614	5994	61	11031	81	5933	10950	0.2141253	0	1.16
16615	5428	57	12645	84	5371	12561	-0.1202943	0	0.92
16616	60	53	120	77	7	43	-1.5145733	-50	0.35
16617	6742	57	13216	85	6685	13131	0.1243283	0	1.09
16618	2073	59	4103	75	2014	4028	0.0976113	0	1.07
16619	14785	62	30099	84	14723	30015	0.0703893	0	1.05
16620	13776	66	27235	82	13710	27153	0.1110313	0	1.08
16621	16805	63	24883	78	16742	24805	0.5260693	0	1.44
16622	11241	60	28255	83	11181	28172	-0.2344653	0	0.85
16623	5440	64	12289	83	5376	12206	-0.0892673	0	0.94
16624	9721	60	20032	76	9661	19956	0.0565843	0	1.04
16625	12324	55	26006	77	12269	25929	0.0143553	0	1.01
16626	6921	59	16754	82	6862	16672	-0.1844253	0	0.88
16627	12268	58	26005	79	12210	25926	0.0143553	0	1.01
16628	3648	60	11752	79	3588	11673	-0.5994623	0	0.66
16629	115	59	178	78	56	100	0.2630343	-50	1.20
16630	1518	58	4072	75	1460	3997	-0.3584543	0	0.78
16631	11507	58	30632	76	11449	30556	-0.3219283	0	0.80
16632	7884	56	18082	80	7828	18002	-0.1046973	0	0.93
16633	6009	51	13179	76	5958	13103	-0.0439433	0	0.97
16634	76	58	116	75	18	41	-0.0892673	-50	0.94
16635	6734	65	13998	81	6669	13917	0.0426443	0	1.03
16636	98	60	166	83	38	83	-0.0291463	-50	0.98
16637	495	60	816	84	435	732	0.3448283	0	1.27
16638	166	52	282	87	114	195	0.3219283	-50	1.25
16639	2043	61	5014	82	1982	4932	-0.2175913	0	0.86
16640	121	59	307	85	62	222	-0.7369663	-50	0.60
16641	92	60	200	87	32	113	-0.7131193	-50	0.61
16642	5452	61	12484	75	5391	12409	-0.1046973	0	0.93
16643	231	59	200	76	172	124	1.5704633	-50	2.97
16644	2563	60	4877	83	2503	4794	0.1634993	0	1.12
16645	7847	60	19202	84	7787	19118	-0.2009133	0	0.87
16646	2735	63	5205	76	2672	5129	0.1505603	0	1.11
16647	9682	64	22055	85	9618	21970	-0.0892673	0	0.94
16648	10989	61	22345	84	10928	22261	0.0703893	0	1.05
16649	1405	62	4898	85	1343	4813	-0.7369663	0	0.60
16650	3316	63	5481	80	3253	5401	0.3673713	0	1.29
16651	5434	61	9369	72	5373	9297	0.3103403	0	1.24
16652	9408	60	17016	76	9348	16940	0.2387873	0	1.18
16653	5192	58	10716	80	5134	10636	0.0426443	0	1.03
16654	289	59	204	75	230	129	1.9335733	-50	3.82
16655	259	55	963	78	204	885	-1.0291463	-50	0.49
16656	1560	62	4736	76	1498	4660	-0.5353323	0	0.69
16657	5906	58	12416	78	5848	12338	0.0143553	0	1.01
16658	84	56	96	74	28	22	1.4436073	-50	2.72
16659	10321	58	23013	79	10263	22934	-0.0588943	0	0.96
16660	2410	58	4248	89	2352	4159	0.2750073	0	1.21
16661	323	58	1163	76	265	1087	-0.9434163	-50	0.52
16662	12451	63	22682	83	12388	22599	0.2265093	0	1.17
16663	99	64	363	87	35	276	-1.8889693	-50	0.27
16664	2220	63	5664	80	2157	5584	-0.2688173	0	0.83
16665	349	58	557	82	291	475	0.3895673	-50	1.31
16666	10604	60	22361	82	10544	22279	0.0143553	0	1.01
16667	9837	65	22767	89	9772	22678	-0.1202943	0	0.92
16668	11159	57	21353	80	11102	21273	0.1634993	0	1.12
16669	706	58	1992	77	648	1915	-0.4739313	0	0.72
16670	7133	61	11826	79	7072	11747	0.3673713	0	1.29
16671	3286	63	6917	83	3223	6834	0.0143553	0	1.01
16672	82	65	105	83	17	22	0.7224663	-50	1.65
16673	140	64	206	82	76	124	0.3895673	-50	1.31
16674	176	59	779	89	117	690	-1.4739313	-50	0.36
16675	16756	67	37029	85	16689	36944	-0.0439433	0	0.97
16676	6305	63	16204	85	6242	16119	-0.2688173	0	0.83
16677	958	59	2657	82	899	2575	-0.4150373	0	0.75
16678	9644	59	19843	76	9585	19767	0.0565843	0	1.04
16679	8872	54	17428	79	8818	17349	0.1243283	0	1.09
16680	11909	61	29277	81	11848	29196	-0.2009133	0	0.87
16681	103	58	144	78	45	66	0.5459683	-50	1.46
16682	9527	61	22562	78	9466	22484	-0.1520033	0	0.90
16683	10780	60	20790	77	10720	20713	0.1505603	0	1.11
16684	15794	61	33158	75	15733	33083	0.0285693	0	1.02
16685	401	58	674	74	343	600	0.2868813	-50	1.22
16686	2855	58	6436	75	2797	6361	-0.0892673	0	0.94
16687	105	61	226	85	44	141	-0.5777673	-50	0.67
16688	1083	66	3608	84	1017	3524	-0.6896603	0	0.62
16689	116	63	171	90	53	81	0.4854273	-50	1.40
16690	919	57	3368	74	862	3294	-0.8365013	0	0.56
16691	3521	63	8234	81	3458	8153	-0.1360623	0	0.91
16692	90	60	113	83	30	30	1.0976113	-50	2.14
16693	123	59	165	92	64	73	0.9107333	-50	1.88
16694	9840	58	20619	80	9782	20539	0.0285693	0	1.02
16695	4485	64	9986	83	4421	9903	-0.0588943	0	0.96
16696	2741	58	8426	79	2683	8347	-0.5353323	0	0.69
16697	2465	62	3883	86	2403	3797	0.4329593	0	1.35
16698	3378	61	5837	80	3317	5757	0.2986583	0	1.23
16699	18868	67	40401	90	18801	40311	0.0000003	0	1.00
16700	661	61	2127	87	600	2040	-0.6665763	0	0.63
16701	172	61	561	85	111	476	-1.0000003	-50	0.50
16702	167	68	306	84	99	222	-0.0740013	-50	0.95
16703	17201	65	30729	85	17136	30644	0.2630343	0	1.20
16704	6254	59	10670	80	6195	10590	0.3219283	0	1.25
16705	232	60	230	75	172	155	1.2448873	-50	2.37
16706	2551	58	5936	83	2493	5853	-0.1360623	0	0.91
16707	16448	57	38179	76	16391	38103	-0.1202943	0	0.92
16708	948	60	1987	78	888	1909	0.0000003	0	1.00
16709	1920	59	5122	72	1861	5050	-0.3400753	0	0.79
16710	8763	62	16040	73	8701	15967	0.2265093	0	1.17
16711	216	60	610	71	156	539	-0.6896603	-50	0.62
16712	1224	59	2387	75	1165	2312	0.1110313	0	1.08
16713	68	60	122	79	8	43	-1.3219283	-50	0.40
16714	22968	60	43316	80	22908	43236	0.1763233	0	1.13
16715	12417	65	25302	88	12352	25214	0.0703893	0	1.05
16716	905	56	3175	80	849	3095	-0.7612133	0	0.59
16717	6295	62	14727	78	6233	14649	-0.1360623	0	0.91
16718	72	61	99	82	11	17	0.4646683	-50	1.38
16719	7294	64	16368	83	7230	16285	-0.0740013	0	0.95
16720	154	60	183	82	94	101	0.9927683	-50	1.99
16721	1063	62	2264	79	1001	2185	-0.0291463	0	0.98
16722	4568	61	7555	83	4507	7472	0.3673713	0	1.29
16723	14940	61	30012	90	14879	29922	0.0840643	0	1.06
16724	92	69	144	78	23	66	-0.4150373	-50	0.75
16725	119	70	200	95	49	105	0.0000003	-50	1.00
16726	119	64	270	86	55	184	-0.6438563	-50	0.64
16727	112	63	197	81	49	116	-0.1520033	-50	0.90
16728	9259	64	14386	86	9195	14300	0.4646683	0	1.38
16729	1416	53	2849	75	1363	2774	0.0703893	0	1.05
16730	12893	58	24546	81	12835	24465	0.1634993	0	1.12
16731	4024	58	8388	79	3966	8309	0.0285693	0	1.02
16732	650	63	1463	76	587	1387	-0.1360623	0	0.91
16733	153	59	594	77	94	517	-1.3584543	-50	0.39
16734	95	60	109	80	35	29	1.3673713	-50	2.58
16735	7940	59	13567	76	7881	13491	0.3219283	0	1.25
16736	5108	60	10744	79	5048	10665	0.0143553	0	1.01
16737	6318	58	15428	77	6260	15351	-0.2009133	0	0.87
16738	11910	53	25876	73	11857	25803	-0.0291463	0	0.98
16739	8761	61	17183	80	8700	17103	0.1243283	0	1.09
16740	6245	64	13857	77	6181	13780	-0.0588943	0	0.96
16741	8260	61	12787	84	8199	12703	0.4646683	0	1.38
16742	4044	60	9471	81	3984	9390	-0.1360623	0	0.91
16743	412	63	861	85	349	776	-0.0588943	-50	0.96
16744	99	58	324	84	41	240	-1.4344033	-50	0.37
16745	5747	59	12752	81	5688	12671	-0.0588943	0	0.96
16746	8769	61	17470	81	8708	17389	0.0976113	0	1.07
16747	86	59	185	79	27	106	-0.8624963	-50	0.55
16748	107	63	178	81	44	97	-0.0439433	-50	0.97
16749	161	55	162	74	106	88	1.3673713	-50	2.58
16750	159	66	388	81	93	307	-0.6214883	-50	0.65
16751	86	63	142	92	23	50	-0.0291463	-50	0.98
16752	20035	60	46035	83	19975	45952	-0.1046973	0	0.93
16753	249	62	589	83	187	506	-0.3400753	-50	0.79
16754	215	60	207	80	155	127	1.3840503	-50	2.61
16755	433	64	1538	81	369	1457	-0.8889693	-50	0.54
16756	6044	60	14919	73	5984	14846	-0.2175913	0	0.86
16757	4909	59	11804	79	4850	11725	-0.1681233	0	0.89
16758	77	60	158	81	17	77	-1.0892673	-50	0.47
16759	142	57	281	76	85	205	-0.1681233	-50	0.89
16760	1402	59	3831	78	1343	3753	-0.3770703	0	0.77
16761	207	59	373	77	148	296	0.0976113	-50	1.07
16762	12855	56	20578	76	12799	20502	0.4222333	0	1.34
16763	7068	64	12639	74	7004	12565	0.2509623	0	1.19
16764	16137	59	31450	80	16078	31370	0.1375043	0	1.10
16765	16295	59	31581	78	16236	31503	0.1375043	0	1.10
16766	4110	58	9689	79	4052	9610	-0.1520033	0	0.90
16767	204	61	609	78	143	531	-0.7858753	-50	0.58
16768	237	56	645	79	181	566	-0.5563933	-50	0.68
16769	13005	60	30424	84	12945	30340	-0.1360623	0	0.91
16770	304	57	405	81	247	324	0.7048723	-50	1.63
16771	80	62	118	80	18	38	0.0143553	-50	1.01
16772	1196	60	4367	78	1136	4289	-0.8109663	0	0.57
16773	5777	57	11069	76	5720	10993	0.1505603	0	1.11
16774	7156	56	18111	76	7100	18035	-0.2515393	0	0.84
16775	25418	57	44723	81	25361	44642	0.2868813	0	1.22
16776	95	66	162	89	29	73	-0.2344653	-50	0.85
16777	3936	59	9341	82	3877	9259	-0.1520033	0	0.90
16778	119	57	453	79	62	374	-1.5145733	-50	0.35
16779	10878	62	23518	80	10816	23438	-0.0145003	0	0.99
16780	7217	59	16021	80	7158	15941	-0.0588943	0	0.96
16781	14155	56	22150	79	14099	22071	0.4541763	0	1.37
16782	78	56	160	90	22	70	-0.5777673	-50	0.67
16783	3091	61	6633	80	3030	6553	-0.0145003	0	0.99
16784	127	55	170	88	72	82	0.9107333	-50	1.88
16785	6568	56	13135	76	6512	13059	0.0976113	0	1.07
16786	4219	55	8074	75	4164	7999	0.1505603	0	1.11
16787	124	59	168	77	65	91	0.6135323	-50	1.53
16788	3331	64	8929	78	3267	8851	-0.3400753	0	0.79
16789	115	59	193	76	56	117	0.0285693	-50	1.02
16790	208	57	1412	73	151	1339	-2.0588943	-50	0.24
16791	7860	59	15903	74	7801	15829	0.0703893	0	1.05
16792	5011	60	11106	75	4951	11031	-0.0588943	0	0.96
16793	1629	60	3695	83	1569	3612	-0.1046973	0	0.93
16794	6244	49	13947	76	6195	13871	-0.0588943	0	0.96
16795	230	64	799	79	166	720	-1.0291463	-50	0.49
16796	4857	60	12420	88	4797	12332	-0.2688173	0	0.83
16797	2844	61	7353	82	2783	7271	-0.2863043	0	0.82
16798	7360	60	15922	83	7300	15839	-0.0145003	0	0.99
16799	7562	58	16927	78	7504	16849	-0.0740013	0	0.95
16800	80	60	214	85	20	129	-1.5994623	-50	0.33
16801	16108	58	32929	81	16050	32848	0.0703893	0	1.05
16802	771	56	1608	79	715	1529	0.0000003	0	1.00
16803	6988	59	10694	79	6929	10615	0.4854273	0	1.40
16804	1898	64	3697	81	1834	3616	0.1243283	0	1.09
16805	7659	57	16181	82	7602	16099	0.0143553	0	1.01
16806	98	70	143	88	28	55	0.1243283	-50	1.09
16807	7255	60	13558	79	7195	13479	0.1890343	0	1.14
16808	5083	57	10510	81	5026	10429	0.0426443	0	1.03
16809	198	56	360	78	142	282	0.1110313	-50	1.08
16810	5352	57	12494	77	5295	12417	-0.1360623	0	0.91
16811	2355	55	5753	79	2300	5674	-0.2009133	0	0.87
16812	4361	58	11121	75	4303	11046	-0.2688173	0	0.83
16813	5762	54	14248	76	5708	14172	-0.2175913	0	0.86
16814	3323	61	7728	71	3262	7657	-0.1360623	0	0.91
16815	154	69	120	81	85	39	2.2203303	-50	4.66
16816	14707	60	31759	76	14647	31683	-0.0145003	0	0.99
16817	92	70	130	86	22	44	0.0976113	-50	1.07
16818	1405	57	3277	77	1348	3200	-0.1520033	0	0.90
16819	3428	60	8382	76	3368	8306	-0.2009133	0	0.87
16820	2878	60	5841	78	2818	5763	0.0703893	0	1.05
16821	7488	62	14294	89	7426	14205	0.1634993	0	1.12
16822	1380	63	4582	90	1317	4492	-0.6665763	0	0.63
16823	140	58	196	85	82	111	0.6599253	-50	1.58
16824	84	60	125	82	24	43	0.2509623	-50	1.19
16825	62	55	126	77	7	49	-1.6896603	-50	0.31
16826	111	63	150	85	48	65	0.6599253	-50	1.58
16827	8462	61	19100	82	8401	19018	-0.0740013	0	0.95
16828	11013	59	21201	82	10954	21119	0.1505603	0	1.11
16829	4378	62	8253	83	4316	8170	0.1763233	0	1.13
16830	10011	64	20779	81	9947	20698	0.0426443	0	1.03
16831	168	60	155	82	108	73	1.6644833	-50	3.17
16832	3775	64	11649	82	3711	11567	-0.5353323	0	0.69
16833	192	54	339	79	138	260	0.1890343	-50	1.14
16834	273	57	818	83	216	735	-0.6665763	-50	0.63
16835	90	61	166	87	29	79	-0.3400753	-50	0.79
16836	9585	57	18812	80	9528	18732	0.1243283	0	1.09
16837	102	63	164	99	39	65	0.3561443	-50	1.28
16838	82	58	545	77	24	468	-3.1844253	-50	0.11
16839	2272	60	6121	83	2212	6038	-0.3584543	0	0.78
16840	5947	58	15346	77	5889	15269	-0.2688173	0	0.83
16841	3524	57	8258	79	3467	8179	-0.1360623	0	0.91
16842	7356	53	11981	71	7303	11910	0.3895673	0	1.31
16843	4694	55	9147	75	4639	9072	0.1243283	0	1.09
16844	792	60	1298	72	732	1226	0.3561443	0	1.28
16845	118	62	377	80	56	297	-1.3219283	-50	0.40
16846	114	57	208	75	57	133	-0.1202943	-50	0.92
16847	4365	65	6845	82	4300	6763	0.4436073	0	1.36
16848	8809	63	20575	82	8746	20493	-0.1360623	0	0.91
16849	7355	59	18473	79	7296	18394	-0.2344653	0	0.85
16850	1963	54	3112	80	1909	3032	0.4329593	0	1.35
16851	6975	59	18817	78	6916	18739	-0.3400753	0	0.79
16852	4771	60	10536	77	4711	10459	-0.0588943	0	0.96
16853	10740	57	20635	78	10683	20557	0.1505603	0	1.11
16854	3878	62	8297	84	3816	8213	-0.0145003	0	0.99
16855	7851	55	15176	80	7796	15096	0.1505603	0	1.11
16856	75	63	131	88	12	43	-0.7369663	-50	0.60
16857	213	63	846	85	150	761	-1.2515393	-50	0.42
16858	9503	61	20005	86	9442	19919	0.0143553	0	1.01
16859	3255	56	8003	74	3199	7929	-0.2175913	0	0.86
16860	642	66	2568	79	576	2489	-1.0000003	0	0.50
16861	4303	60	10524	82	4243	10442	-0.2009133	0	0.87
16862	506	67	1006	79	439	927	0.0143553	0	1.01
16863	4431	60	8988	75	4371	8913	0.0703893	0	1.05
16864	306	55	1165	78	251	1087	-1.0291463	-50	0.49
16865	7873	66	20019	78	7807	19941	-0.2515393	0	0.84
16866	1604	55	4110	79	1549	4031	-0.2863043	0	0.82
16867	76	61	99	80	15	19	0.7570233	-50	1.69
16868	3026	56	7811	76	2970	7735	-0.2863043	0	0.82
16869	3017	57	7406	76	2960	7330	-0.2175913	0	0.86
16870	206	58	251	74	148	177	0.8399603	-50	1.79
16871	12769	61	23856	82	12708	23774	0.1890343	0	1.14
16872	68	58	122	77	10	45	-1.0588943	-50	0.48
16873	62	62	93	79	0	14		-50	0.00
16874	93	62	82	82	31	0	19.9315673	-50	999999
16875	428	63	915	81	365	834	-0.0892673	-50	0.94
16876	102	61	144	80	41	64	0.4541763	-50	1.37
16877	3001	57	8673	76	2944	8597	-0.4540323	0	0.73
16878	2062	58	5292	76	2004	5216	-0.2863043	0	0.82
16879	779	57	1893	79	722	1814	-0.2344653	0	0.85
16880	60	58	114	82	2	32	-2.9434163	-50	0.13
16881	1915	61	3698	85	1854	3613	0.1375043	0	1.10
16882	86	60	153	83	26	70	-0.3400753	-50	0.79
16883	4835	60	13161	81	4775	13080	-0.3584543	0	0.78
16884	1553	57	2763	78	1496	2685	0.2509623	0	1.19
16885	3477	51	8499	84	3426	8415	-0.2009133	0	0.87
16886	2990	54	7317	79	2936	7238	-0.2009133	0	0.87
16887	1016	60	1822	83	956	1739	0.2387873	0	1.18
16888	457	62	1073	83	395	990	-0.2344653	-50	0.85
16889	857	58	3134	76	799	3058	-0.8365013	0	0.56
16890	113	59	293	76	54	217	-0.9159363	-50	0.53
16891	412	55	1463	76	357	1387	-0.8624963	-50	0.55
16892	68	54	90	77	14	13	1.2016343	-50	2.30
16893	334	60	651	77	274	574	0.0285693	-50	1.02
16894	167	56	335	71	111	264	-0.1520033	-50	0.90
16895	55	58	103	76	-3	27		-50	-0.24
16896	86	60	113	78	26	35	0.6690273	-50	1.59
16897	68	60	120	82	8	38	-1.1520033	-50	0.45
16898	4635	58	10570	82	4577	10488	-0.1046973	0	0.93
16899	73	62	108	83	11	25	-0.0892673	-50	0.94
16900	69	58	119	84	11	35	-0.5777673	-50	0.67
16901	66	62	119	82	4	37	-2.1202943	-50	0.23
16902	126	61	219	81	65	138	0.0143553	-50	1.01
16903	460	60	880	78	400	802	0.0976113	0	1.07
16904	11702	58	27050	77	11644	26973	-0.1202943	0	0.92
16905	8481	55	19023	80	8426	18943	-0.0740013	0	0.95
16906	72	58	112	83	14	29	0.0426443	-50	1.03
16907	5741	57	12495	78	5684	12417	-0.0291463	0	0.98
16908	86	64	144	81	22	63	-0.4150373	-50	0.75
16909	1627	64	3974	85	1563	3889	-0.2175913	0	0.86
16910	1920	58	5081	77	1862	5004	-0.3219283	0	0.80
16911	3445	55	7495	79	3390	7416	-0.0291463	0	0.98
16912	3797	54	10331	77	3743	10254	-0.3584543	0	0.78
16913	2109	59	4002	86	2050	3916	0.1634993	0	1.12
16914	1486	55	4206	80	1431	4126	-0.4344033	0	0.74
16915	5044	57	14937	77	4987	14860	-0.4739313	0	0.72
16916	3129	58	7273	74	3071	7199	-0.1360623	0	0.91
16917	3798	58	9643	75	3740	9568	-0.2515393	0	0.84
16918	200	51	618	76	149	542	-0.7612133	-50	0.59
16919	657	61	1265	75	596	1190	0.0976113	0	1.07
16920	104	58	206	79	46	127	-0.3584543	-50	0.78
16921	919	58	1702	75	861	1627	0.1763233	0	1.13
16922	8152	62	17379	79	8090	17300	0.0000003	0	1.00
16923	2591	57	6457	76	2534	6381	-0.2344653	0	0.85
16924	137	54	450	75	83	375	-1.0892673	-50	0.47
16925	104	62	160	88	42	72	0.3219283	-50	1.25
16926	1609	60	4590	80	1549	4510	-0.4344033	0	0.74
16927	1064	53	3039	77	1011	2962	-0.4540323	0	0.73
16928	1784	56	5338	80	1728	5258	-0.5145733	0	0.70
16929	2656	54	5525	78	2602	5447	0.0285693	0	1.02
16930	208	60	217	78	148	139	1.1890343	-50	2.28
16931	128	60	649	78	68	571	-2.0000003	-50	0.25
16932	97	55	256	79	42	177	-0.9714313	-50	0.51
16933	12893	56	26998	80	12837	26918	0.0285693	0	1.02
16934	7890	57	17145	85	7833	17060	-0.0291463	0	0.98
16935	9198	59	23974	84	9139	23890	-0.2863043	0	0.82
16936	931	60	1930	84	871	1846	0.0143553	0	1.01
16937	10733	63	21935	84	10670	21851	0.0565843	0	1.04
16938	124	55	872	80	69	792	-2.3959293	-50	0.19
16939	19559	60	39666	83	19499	39583	0.0703893	0	1.05
16940	4071	57	9747	74	4014	9673	-0.1681233	0	0.89
16941	8193	54	18223	78	8139	18145	-0.0588943	0	0.96
16942	4673	57	14545	80	4616	14465	-0.5563933	0	0.68
16943	8717	60	17938	79	8657	17859	0.0565843	0	1.04
16944	10978	58	26435	80	10920	26355	-0.1681233	0	0.89
16945	75	56	134	75	19	59	-0.5353323	-50	0.69
16946	5095	56	12333	72	5039	12261	-0.1844253	0	0.88
16947	95	65	168	78	30	90	-0.4941093	-50	0.71
16948	5962	59	12167	80	5903	12087	0.0703893	0	1.05
16949	87	59	119	76	28	43	0.4750853	-50	1.39
16950	237	63	470	82	174	388	-0.0588943	-50	0.96
16951	379	61	800	76	318	724	-0.0892673	-50	0.94
16952	3599	61	8337	80	3538	8257	-0.1202943	0	0.92
16953	84	56	158	82	28	76	-0.3400753	-50	0.79
16954	1386	59	3093	78	1327	3015	-0.0892673	0	0.94
16955	4447	59	9376	71	4388	9305	0.0143553	0	1.01
16956	128	55	281	68	73	213	-0.4540323	-50	0.73
16957	179	56	174	77	123	97	1.4382933	-50	2.71
16958	119	59	184	77	60	107	0.2630343	-50	1.20
16959	9272	55	21897	86	9217	21811	-0.1520033	0	0.90
16960	7071	56	19517	91	7015	19426	-0.3770703	0	0.77
16961	108	62	208	99	46	109	-0.1520033	-50	0.90
16962	10537	59	24066	86	10478	23980	-0.0892673	0	0.94
16963	92	60	154	82	32	72	-0.0740013	-50	0.95
16964	289	57	571	75	232	496	0.0000003	-50	1.00
16965	267	56	764	84	211	680	-0.5994623	-50	0.66
16966	200	61	266	80	139	186	0.6780723	-50	1.60
16967	14968	59	27667	78	14909	27589	0.2141253	0	1.16
16968	76	57	119	79	19	40	0.0285693	-50	1.02
16969	61	61	93	81	0	12		-50	0.00
16970	153	57	164	81	96	83	1.3103403	-50	2.48
16971	89	64	193	89	25	104	-0.9714313	-50	0.51
16972	9409	57	18815	80	9352	18735	0.0976113	0	1.07
16973	2731	65	9695	79	2666	9616	-0.7612133	0	0.59
16974	121	59	255	76	62	179	-0.4344033	-50	0.74
16975	86	65	194	81	21	113	-1.3219283	-50	0.40
16976	5111	58	10949	82	5053	10867	0.0000003	0	1.00
16977	6104	54	14034	78	6050	13956	-0.1046973	0	0.93
16978	78	56	134	76	22	58	-0.3040063	-50	0.81
16979	1081	57	2611	85	1024	2526	-0.2009133	0	0.87
16980	7175	55	15908	80	7120	15828	-0.0588943	0	0.96
16981	91	60	303	78	31	225	-1.7858753	-50	0.29
16982	4782	56	11506	81	4726	11425	-0.1681233	0	0.89
16983	214	57	319	76	157	243	0.4646683	-50	1.38
16984	4579	61	10062	77	4518	9985	-0.0439433	0	0.97
16985	3234	56	6715	80	3178	6635	0.0426443	0	1.03
16986	7332	56	13909	83	7276	13826	0.1763233	0	1.13
16987	1716	58	4760	86	1658	4674	-0.3959293	0	0.76
16988	6119	62	15853	84	6057	15769	-0.2863043	0	0.82
16989	5435	55	12342	77	5380	12265	-0.0892673	0	0.94
16990	61	50	142	75	11	67	-1.5145733	-50	0.35
16991	77	58	112	79	19	33	0.2986583	-50	1.23
16992	100	53	159	74	47	85	0.2387873	-50	1.18
16993	96	55	137	79	41	58	0.5945493	-50	1.51
16994	71	56	127	78	15	49	-0.5994623	-50	0.66
16995	65	56	117	75	9	42	-1.1202943	-50	0.46
16996	127	53	184	79	74	105	0.5945493	-50	1.51
16997	101	59	157	92	42	65	0.4646683	-50	1.38
16998	87	65	141	83	22	58	-0.3040063	-50	0.81
16999	100	58	146	78	42	68	0.4005383	-50	1.32
17000	65	55	110	78	10	32	-0.5777673	-50	0.67
17001	54	56	96	75	-2	21		-50	-0.20
17002	66	60	107	78	6	29	-1.1844253	-50	0.44
17003	68	55	107	74	13	33	-0.2515393	-50	0.84
17004	88	65	161	75	23	86	-0.8109663	-50	0.57
17005	192	62	390	76	130	314	-0.1681233	-50	0.89
17006	212	54	358	73	158	285	0.2509623	-50	1.19
17007	245	62	367	84	183	283	0.4646683	-50	1.38
17008	179	59	366	83	120	283	-0.1360623	-50	0.91
17009	215	61	429	78	154	351	-0.0892673	-50	0.94
17010	79	57	82	67	22	15	1.6507653	-50	3.14
17011	86	56	131	79	30	52	0.2986583	-50	1.23
17012	68	71	102	86	-3	16		-50	-0.40
17013	80	60	95	77	20	18	1.2509623	-50	2.38
17014	73	52	115	77	21	38	0.2387873	-50	1.18
17015	60	58	128	75	2	53	-3.6438563	-50	0.08
17016	87	63	122	79	24	43	0.2509623	-50	1.19
